goodreads_book_id,tag_id,count
5369,3371,21
5369,2938,19
5369,1540,19
5369,3389,13
5369,3379,10
5369,2858,10
5369,1659,9
5369,617,9
5369,3027,9
5369,3392,8
5369,2250,8
5369,1642,7
5369,3358,6
5369,3377,5
5369,2450,5
5369,1554,5
5369,1708,5
5369,1416,4
5369,3104,4
5369,655,4
5413,1642,7
5413,1659,7
5413,3389,5
5413,2277,5
5413,923,4
5413,3379,4
5413,1416,4
5413,3358,3
5417,1642,3
5417,3929,3
5417,3937,3
5417,3297,2
5417,2158,1
5417,888,1
5417,4783,1
5417,3276,1
5417,4825,1
5417,3935,1
5439,4949,298
5439,3216,110
5439,1659,106
5439,1642,90
5439,3389,58
5439,2277,57
5439,3392,54
5439,3677,46
5439,2104,42
5439,4985,42
5439,3371,40
5439,923,40
5439,2690,38
5439,3219,32
5439,2313,29
5439,3676,28
5439,206,28
5439,3218,26
5452,2612,71
5452,615,42
5452,1078,25
5452,3389,24
5452,3392,22
5452,3371,22
5452,617,21
5452,1010,20
5452,3379,16
5452,2277,14
5452,941,14
5453,2612,64
5453,3389,27
5453,3371,25
5453,3392,21
5453,1078,18
5453,1010,17
5453,2277,12
5453,3379,12
5453,4076,12
5454,2612,69
5454,3389,36
5454,615,35
5454,3371,30
5454,1078,29
5454,617,26
5454,3392,25
5454,1010,22
5454,609,17
5470,1642,767
5470,240,602
5470,4949,561
5470,923,500
5470,1659,483
5470,3389,429
5470,2104,379
5470,236,354
5470,3392,341
5470,3885,280
5470,3371,238
5470,251,234
5470,1128,211
5470,1416,209
5472,1659,21
5472,1642,17
5472,4949,11
5472,923,9
5472,2113,9
5472,2555,9
5472,2580,8
5472,3371,7
5472,4307,7
5472,1416,6
5479,1642,23
5479,1659,19
5479,923,18
5479,2104,12
5479,4949,12
5479,236,9
5479,240,8
5479,4461,8
5481,923,10
5481,442,8
5481,4949,8
5481,1416,8
5481,1963,8
5481,2104,5
5481,4461,5
5481,1659,4
5508,4605,71
5508,4594,15
5508,2648,13
5508,3611,6
5508,4615,5
5508,4611,4
5508,4561,3
5508,4568,3
5508,3594,3
5508,3984,3
5508,1120,2
5508,923,2
5508,134,2
5508,3684,2
5508,3848,2
5508,1340,1
5508,2750,1
5508,2747,1
5508,1909,1
5509,3389,28
5509,4605,25
5509,2648,23
5509,3392,15
5509,4611,13
5509,4561,10
5509,3379,9
5509,4600,9
5509,3377,8
5509,3611,8
5509,3596,8
5509,4612,6
5509,4615,5
5509,4596,5
5509,4568,5
5509,1669,5
5509,780,5
5509,4594,4
5509,3616,4
5509,4634,4
5509,766,4
5509,3594,4
5509,2642,4
5509,923,3
5509,4949,3
5509,2372,3
5517,1753,134
5517,2277,62
5517,1642,46
5517,2312,45
5517,2313,43
5517,923,43
5517,1761,38
5517,1762,38
5517,442,27
5517,2759,20
5517,3271,19
5517,1659,15
5517,4949,14
5517,4718,14
5517,2287,13
5517,781,11
5517,831,10
5526,1642,271
5526,1659,185
5526,4949,53
5526,3389,50
5526,3392,49
5526,1128,40
5526,2921,39
5526,2158,36
5526,3379,33
5526,3371,30
5526,1010,30
5526,2104,27
5526,1078,27
5527,4949,74
5527,2277,73
5527,2313,67
5527,923,36
5527,3885,35
5527,1416,34
5527,2312,33
5527,1659,30
5527,2104,28
5527,2271,27
5527,3358,26
5527,3389,24
5527,3371,23
5527,430,22
5527,3392,18
5527,2326,18
5527,2098,16
5527,2294,15
5527,1642,15
5527,2335,14
5527,4985,12
5544,4605,1248
5544,3611,218
5544,4594,204
5544,4615,107
5544,3392,60
5544,4587,60
5544,4561,53
5544,3358,46
5544,3371,45
5544,1416,43
5544,2277,37
5544,3596,37
5544,4611,33
5544,4600,26
5544,4949,20
5544,923,19
5544,4617,19
5544,4596,18
5544,4634,17
5544,4568,17
5544,4607,17
5544,2104,16
5548,4605,368
5548,3611,51
5548,4594,45
5548,4615,35
5548,3389,33
5548,4587,17
5548,4561,16
5548,3371,15
5548,3392,14
5548,3358,9
5548,4611,9
5548,923,8
5548,3596,8
5548,2277,7
5548,1642,5
5548,4600,5
5548,3608,5
5548,3604,5
5548,1416,4
5548,3616,4
5548,1291,4
5552,1511,5
5552,2450,5
5552,2277,4
5552,923,3
5552,3288,3
5552,3290,3
5552,16,3
5552,3,3
5553,3389,9
5553,4605,8
5553,923,7
5553,3371,6
5553,1416,6
5553,3288,5
5553,2277,4
5553,4517,4
5553,1511,3
5553,3769,3
5559,4605,118
5559,4594,53
5559,3611,23
5559,4561,9
5559,3379,6
5559,3358,5
5559,4587,5
5559,3608,5
5559,4615,4
5559,4670,4
5559,3389,3
5559,3596,3
5559,4634,3
5559,134,3
5559,4617,3
5559,3594,2
5559,3381,2
5559,3773,2
5559,4292,2
5559,740,2
5559,2084,2
5559,1034,2
5571,2867,64
5571,3001,7
5571,1559,6
5571,3389,5
5571,1511,5
5571,2871,5
5571,4949,4
5571,2869,4
5571,3392,3
5571,3371,3
5571,1416,3
5571,2855,3
5571,2868,3
5571,894,2
5575,3389,21
5575,2450,17
5575,1642,15
5575,1659,9
5575,597,9
5575,1691,8
5575,3371,7
5575,1988,7
5575,3379,6
5575,2852,5
5659,2580,365
5659,1691,212
5659,3389,101
5659,923,79
5659,3371,72
5659,4021,72
5659,3392,69
5659,1137,68
5659,4037,57
5659,3358,54
5659,1416,50
5659,4949,49
5659,400,40
5659,2573,40
5659,205,38
5659,4017,37
5659,199,33
5659,3377,32
5659,3379,31
5693,509,33
5693,400,9
5693,923,8
5693,192,7
5693,2104,6
5693,1153,6
5693,4949,5
5693,2736,4
5693,4880,4
5693,193,4
5695,509,84
5695,240,79
5695,236,60
5695,251,33
5695,261,25
5695,1416,20
5695,248,19
5695,272,14
5695,371,14
5695,254,11
5695,522,11
5695,4461,8
5695,192,8
5697,509,10
5697,2736,4
5697,371,3
5697,3491,3
5697,522,2
5697,2737,2
5697,2688,2
5720,1540,119
5720,1691,72
5720,1542,46
5720,2277,21
5720,3389,15
5720,1554,15
5720,3371,12
5720,3392,11
5720,3358,11
5720,134,8
5720,1708,8
5720,1659,7
5752,4631,55
5752,2705,35
5752,3389,17
5752,3392,15
5752,3358,11
5752,1416,9
5752,1511,7
5752,3371,6
5752,3379,6
5752,4949,6
5752,2740,5
5755,4631,47
5755,2705,44
5755,3389,26
5755,1511,18
5755,3392,15
5755,3358,15
5755,1416,13
5755,3371,11
5755,2277,7
5755,3379,7
5755,3377,7
5755,1642,6
5755,1510,6
5755,487,6
5759,1642,301
5759,1659,221
5759,2277,207
5759,2313,128
5759,3389,125
5759,923,110
5759,2104,104
5759,3392,99
5759,4949,96
5759,1128,60
5759,3371,59
5759,1540,59
5759,487,57
5759,1691,55
5759,1416,48
5759,2312,45
5759,3358,45
5787,2891,112
5787,923,35
5787,2894,16
5787,4461,15
5787,2897,15
5787,430,14
5787,2893,13
5787,2892,9
5787,2896,9
5787,2690,8
5787,933,8
5787,1416,7
5787,2273,7
5797,509,227
5797,240,194
5797,236,120
5797,251,79
5797,1416,66
5797,3392,59
5797,4949,59
5797,3389,51
5797,1642,45
5797,248,44
5797,3371,37
5797,1659,36
5797,371,35
5797,3358,31
5797,4021,31
5797,254,28
5797,205,27
5797,261,24
5805,1934,97
5805,1642,89
5805,4044,61
5805,2173,58
5805,923,50
5805,4949,41
5805,2413,39
5805,1659,37
5805,1691,36
5805,473,34
5809,240,85
5809,2277,82
5809,2313,51
5809,236,51
5809,923,30
5809,251,28
5809,261,28
5809,1416,25
5809,2312,22
5809,248,20
5809,450,19
5809,433,19
5809,272,17
5809,254,13
5809,2294,12
5809,2335,10
5809,2271,9
5809,3950,8
5809,400,7
5809,237,6
5826,4949,1088
5826,1659,184
5826,1642,162
5826,4985,128
5826,3389,127
5826,1416,113
5826,3371,100
5826,4959,97
5826,2104,82
5826,3392,78
5826,2621,63
5826,4968,60
5826,3358,50
5826,2277,41
5826,3379,37
5826,3677,33
5826,3377,32
5826,2224,29
5826,4971,28
5826,206,28
5826,603,27
5845,1746,228
5845,240,90
5845,1137,70
5845,236,50
5845,251,41
5845,261,25
5845,248,24
5845,4949,23
5845,272,20
5845,254,18
5845,923,16
5845,1750,13
5845,1774,13
5845,3389,9
5845,3371,9
5845,3358,9
5845,1416,9
5845,461,9
5845,237,8
5845,1773,8
5845,205,8
5845,195,8
5845,400,7
5845,2928,7
5845,220,7
5845,204,7
5845,1136,7
5845,3392,6
5845,1135,6
5849,4949,18
5849,923,16
5849,1416,14
5849,2098,12
5849,210,12
5849,195,11
5849,3216,8
5849,450,8
5849,4605,7
5849,3611,6
5849,4985,6
5849,1153,6
5849,3677,5
5849,933,5
5872,240,103
5872,236,76
5872,261,45
5872,923,43
5872,4949,42
5872,251,39
5872,248,22
5872,1642,20
5872,254,19
5872,1659,16
5872,272,14
5872,4985,14
5872,487,11
5872,3371,10
5872,1416,10
5872,252,9
5872,3392,8
5890,509,308
5890,240,244
5890,4949,219
5890,3389,140
5890,3392,123
5890,3371,95
5890,251,80
5890,3358,70
5890,1642,69
5890,4021,65
5890,1659,62
5890,3379,53
5890,254,50
5890,1416,49
5890,4037,48
5890,248,40
5890,371,38
5890,3377,35
5890,4017,33
5890,2104,32
5890,4985,29
5907,1691,2645
5907,2104,528
5907,240,502
5907,3389,453
5907,1642,409
5907,3392,403
5907,923,303
5907,236,282
5907,3371,279
5907,4949,279
5907,1659,275
5907,1128,273
5907,1416,204
5907,3358,192
5907,251,176
5932,923,31
5932,2104,11
5932,4461,10
5932,1078,8
5932,1128,7
5932,414,7
5932,1642,6
5932,783,6
5932,829,6
5936,923,4
5936,2104,3
5936,2199,3
5936,1128,2
5936,1642,2
5936,2100,2
5942,3216,48
5942,4949,35
5942,1416,17
5942,3389,15
5942,1659,12
5942,3371,11
5942,2928,11
5942,1642,10
5942,3392,9
5942,923,8
5942,2705,8
5942,603,7
5942,597,7
5942,605,7
5942,941,6
5942,4985,6
5946,4949,28
5946,1659,17
5946,923,12
5946,1416,8
5946,1642,7
5946,2928,7
5946,2106,5
5946,473,5
5946,3677,4
5946,4107,4
5946,481,4
5954,923,34
5954,2104,14
5954,3408,11
5954,4514,9
5954,1416,8
5954,4949,7
5954,420,7
6138,509,201
6138,240,180
6138,236,112
6138,4949,99
6138,3389,63
6138,251,62
6138,3392,57
6138,3371,52
6138,3358,48
6138,1659,42
6138,248,41
6138,1642,36
6138,254,36
6138,4985,30
6138,1416,28
6138,371,28
6138,1691,27
6138,261,27
6138,3379,22
6138,3377,22
6138,522,19
6149,1753,464
6149,2277,271
6149,240,266
6149,4949,206
6149,1659,203
6149,2313,201
6149,1642,187
6149,3885,172
6149,236,162
6149,923,142
6149,2312,138
6149,1761,112
6149,251,109
6149,1762,97
6149,1416,88
6149,2104,73
6149,3389,65
6149,2271,58
6149,254,58
6149,206,57
6149,3392,55
6150,1746,554
6150,4949,156
6150,240,132
6150,236,78
6150,1750,62
6150,251,56
6150,1659,53
6150,923,50
6150,1642,47
6150,1774,44
6150,2104,40
6150,2762,40
6150,3392,33
6150,3389,32
6150,248,32
6150,254,30
6150,3371,29
6150,261,28
6150,1773,28
6150,3358,26
6150,4985,25
6150,3377,21
6150,4959,21
6150,2928,20
6150,1935,20
6150,430,15
6159,4949,34
6159,1642,19
6159,2277,16
6159,1659,16
6159,2306,10
6159,2313,8
6159,2271,6
6159,2312,6
6159,3579,6
6159,2026,6
6159,1416,5
6159,923,4
6159,487,4
6174,4594,34
6174,1642,19
6174,4605,15
6174,4561,13
6174,4461,12
6174,4600,11
6174,4568,11
6174,251,10
6174,430,10
6174,3616,9
6174,1416,8
6174,4587,8
6174,4596,7
6174,4617,7
6174,3607,7
6174,254,6
6174,3614,6
6174,1668,6
6174,4612,6
6174,3594,6
6174,4578,6
6185,509,769
6185,240,522
6185,1642,464
6185,4949,413
6185,1659,348
6185,236,300
6185,2104,273
6185,3389,262
6185,1416,258
6185,251,186
6185,3392,179
6185,3371,176
6185,1128,131
6192,1746,440
6192,240,190
6192,236,126
6192,4949,113
6192,1750,94
6192,923,70
6192,251,65
6192,1774,52
6192,1773,40
6192,254,38
6192,248,36
6192,4985,34
6192,487,34
6192,1642,33
6192,1659,32
6192,261,24
6192,3677,23
6192,2762,17
6193,240,90
6193,1746,74
6193,236,73
6193,261,35
6193,251,34
6193,1774,27
6193,248,25
6193,923,22
6193,1750,22
6193,272,16
6193,4949,16
6193,1773,15
6193,473,14
6193,252,7
6193,400,6
6193,267,6
6193,4985,6
6193,3389,5
6193,3371,5
6193,254,5
6193,275,5
6193,237,5
6193,1767,5
6193,247,5
6194,1746,157
6194,240,114
6194,236,64
6194,1774,51
6194,1750,47
6194,251,39
6194,261,32
6194,923,30
6194,248,22
6194,4949,22
6194,473,20
6194,1773,20
6194,254,17
6194,1659,15
6194,272,15
6194,1642,11
6194,400,8
6194,470,8
6194,1416,7
6259,240,145
6259,236,88
6259,4949,71
6259,1137,69
6259,4021,66
6259,4037,56
6259,251,53
6259,923,49
6259,1642,40
6259,248,38
6259,4017,36
6259,261,32
6259,254,30
6259,1416,28
6259,4031,28
6259,1659,27
6259,205,27
6259,4985,22
6259,4016,21
6259,272,20
6259,199,20
6259,204,19
6259,3389,16
6259,4018,16
6259,4030,16
6259,3358,15
6259,4026,15
6288,4949,716
6288,2768,489
6288,2766,336
6288,2277,329
6288,1642,317
6288,1659,312
6288,3389,282
6288,2313,221
6288,3392,205
6288,3371,171
6288,1416,148
6288,2104,146
6288,941,141
6288,2312,128
6288,3358,90
6288,603,88
6294,3389,149
6294,2104,138
6294,4949,118
6294,3392,104
6294,3371,87
6294,1691,83
6294,923,50
6294,2106,47
6295,4088,148
6295,4090,111
6295,2277,90
6295,4104,61
6295,2313,59
6295,923,57
6295,3885,45
6295,2312,30
6295,442,26
6295,1642,24
6295,4092,23
6295,2104,19
6295,4091,18
6295,3883,15
6295,2271,13
6295,4098,12
6295,2287,9
6310,1691,279
6310,3389,116
6310,3392,116
6310,923,107
6310,4021,74
6310,3371,70
6310,4037,68
6319,1691,217
6319,3392,111
6319,3389,107
6319,3371,72
6319,923,61
6319,4021,61
6319,2104,58
6319,1078,40
6319,831,38
6319,829,38
6327,1691,101
6327,3389,74
6327,3392,72
6327,923,58
6327,3885,49
6327,2104,48
6327,3371,44
6327,1128,43
6327,473,39
6327,1078,36
6328,923,12
6328,1128,11
6328,473,9
6328,3885,9
6328,2687,9
6334,4949,1026
6334,1642,433
6334,240,418
6334,1659,354
6334,236,242
6334,3389,228
6334,3392,207
6334,251,179
6334,1416,140
6334,3371,139
6334,941,130
6334,2104,95
6334,254,92
6334,4959,90
6334,603,89
6334,4985,85
6334,3379,72
6334,4834,70
6334,617,67
6419,3371,54
6419,1642,52
6419,3389,51
6419,1659,43
6419,3392,41
6419,3377,35
6419,3379,31
6419,1691,13
6419,4404,13
6419,3358,12
6420,1642,59
6420,1659,50
6420,3371,46
6420,3389,37
6420,3392,37
6420,1691,30
6420,3379,30
6420,3377,28
6420,1540,28
6420,2450,14
6420,617,13
6422,1642,123
6422,1659,95
6422,3389,93
6422,3371,84
6422,3392,66
6422,3379,48
6422,3377,48
6422,1540,35
6422,1691,34
6422,3358,23
6422,1078,19
6422,4076,19
6422,1542,18
6423,1642,117
6423,1659,87
6423,3371,75
6423,3389,72
6423,3392,59
6423,3377,51
6423,3379,41
6423,1540,30
6423,1691,27
6424,1642,104
6424,1659,81
6424,3389,73
6424,3371,72
6424,3392,57
6424,3377,42
6424,3379,40
6424,1540,31
6424,1691,30
6424,3358,21
6424,617,17
6425,1642,101
6425,1659,75
6425,3389,72
6425,3371,72
6425,3392,53
6425,1691,50
6425,1540,50
6425,3379,48
6425,3377,44
6425,2277,25
6425,3358,24
6426,3371,28
6426,1642,26
6426,1659,24
6426,3392,21
6426,3389,19
6426,3379,16
6426,1691,12
6426,3377,12
6426,1975,11
6426,1540,10
6426,1976,10
6426,617,9
6426,2016,9
6426,3926,9
6426,4915,7
6426,560,5
6426,4923,4
6427,1642,153
6427,3389,132
6427,1659,121
6427,3371,113
6427,3392,109
6427,3377,74
6427,3379,70
6427,1691,41
6427,1540,40
6427,3358,33
6427,1078,24
6427,1542,20
6440,1691,289
6440,240,148
6440,509,103
6440,236,102
6440,251,61
6440,3389,44
6440,248,39
6440,3392,34
6440,254,25
6440,1642,24
6440,3358,24
6440,261,24
6440,371,24
6440,3371,23
6440,1416,23
6440,1542,20
6440,4949,17
6440,1659,15
6440,272,14
6462,4605,735
6462,2305,178
6462,4594,136
6462,2323,54
6462,2322,29
6462,4615,26
6462,4561,23
6462,3392,18
6462,4611,18
6462,3371,13
6462,2271,13
6462,3389,12
6462,4634,12
6462,2277,11
6462,4600,10
6462,4587,9
6462,4617,8
6462,4949,7
6462,4568,7
6462,392,7
6462,1642,6
6462,3379,6
6462,3377,6
6462,4614,6
6462,1416,5
6462,4621,5
6462,855,4
6462,2321,4
6514,236,229
6514,251,163
6514,2104,158
6514,3392,101
6514,3611,100
6514,4949,90
6514,1416,78
6514,3371,74
6514,1137,70
6514,1128,68
6514,831,66
6514,1642,65
6514,781,64
6514,3605,59
6514,829,58
6514,3885,56
6514,2106,55
6514,2277,54
6514,2271,54
6514,248,54
6520,4605,51
6520,1599,37
6520,1642,17
6520,615,15
6520,1659,14
6520,4615,12
6520,4594,10
6520,617,10
6520,4949,8
6520,3611,8
6520,2104,6
6520,3392,6
6520,2277,6
6520,3616,5
6520,1960,5
6520,1602,5
6520,3389,4
6520,3371,4
6520,941,4
6520,4611,4
6520,2156,4
6520,1128,3
6520,1416,3
6520,4612,3
6526,3389,27
6526,3371,24
6526,3392,21
6526,3379,17
6526,1642,13
6526,1659,12
6526,3377,11
6526,3358,9
6526,1416,6
6526,2158,6
6528,3389,17
6528,3392,16
6528,615,14
6528,617,14
6528,3371,13
6528,1659,13
6528,3379,12
6528,1642,11
6528,3377,8
6528,1416,6
6528,1078,5
6530,3389,21
6530,3392,18
6530,1659,17
6530,3371,15
6530,3379,15
6530,611,13
6530,3377,13
6530,1642,12
6530,615,8
6530,2277,8
6530,3358,5
6530,1078,5
6530,2158,5
6530,2071,5
6530,4920,4
6531,1659,21
6531,1642,20
6531,3389,11
6531,3392,11
6531,3371,10
6531,2277,10
6531,500,10
6531,3379,7
6531,503,7
6531,2158,6
6531,2071,6
6534,1642,60
6534,3389,48
6534,1659,35
6534,3392,33
6534,4949,23
6534,3358,21
6534,2277,20
6534,3379,20
6534,3377,19
6534,2158,17
6534,547,14
6537,3392,17
6537,3371,15
6537,3379,10
6537,3389,9
6537,1642,9
6537,3377,9
6537,2277,8
6537,1078,7
6537,1659,7
6537,2158,7
6538,4605,70
6538,4594,20
6538,1642,18
6538,3389,15
6538,1416,13
6538,609,10
6538,3392,9
6538,509,8
6538,611,6
6538,1659,6
6539,1642,30
6539,1659,25
6539,3371,21
6539,3389,19
6539,3392,19
6539,3379,11
6539,3377,11
6539,3358,9
6539,2158,9
6539,1078,8
6539,615,7
6541,1642,25
6541,3371,18
6541,1659,18
6541,3389,17
6541,3392,17
6541,3377,17
6541,3379,13
6541,2277,9
6541,2450,8
6541,498,7
6551,240,90
6551,2277,85
6551,236,69
6551,2313,48
6551,923,43
6551,251,36
6551,261,34
6551,1416,31
6551,2312,25
6551,248,25
6551,254,19
6551,272,18
6551,2098,17
6551,2335,16
6551,3392,14
6551,450,14
6551,3389,13
6551,4244,13
6551,2294,12
6551,2271,11
6551,4949,10
6551,400,9
6551,1659,8
6551,3377,7
6551,271,7
6551,237,7
6551,252,7
6551,4461,7
6551,933,7
6551,190,7
6554,1642,8
6554,1659,6
6554,1199,4
6554,2104,2
6554,652,2
6554,494,2
6554,895,1
6572,1642,12
6572,1659,5
6572,923,3
6572,4976,2
6572,3641,2
6572,494,2
6572,1022,2
6572,3560,2
6588,1982,342
6588,1988,116
6588,3389,32
6588,1642,25
6588,1972,24
6588,3392,22
6588,3371,19
6588,1659,19
6588,2277,18
6588,2450,16
6588,3379,15
6588,1750,15
6588,611,12
6588,1540,11
6588,609,10
6588,3377,10
6588,615,9
6588,3358,9
6588,22,9
6588,27,9
6588,1554,8
6596,4949,66
6596,1642,35
6596,3358,31
6596,3389,23
6596,3392,21
6596,3685,17
6596,2104,15
6596,3371,13
6613,1659,18
6613,1642,13
6613,4076,13
6613,1416,7
6613,2277,6
6613,4070,5
6613,4075,5
6613,3693,5
6613,615,4
6613,611,4
6613,609,4
6613,608,4
6613,3371,3
6613,603,3
6613,605,3
6613,1647,3
6614,1642,18
6614,617,14
6614,4076,11
6614,3389,10
6614,3371,8
6614,1659,8
6614,4949,8
6614,2277,7
6614,3392,6
6614,4074,5
6614,4070,5
6614,3379,4
6614,3377,4
6614,1416,4
6614,2313,3
6614,4991,3
6614,4075,3
6628,1642,55
6628,3389,53
6628,3371,40
6628,4949,39
6628,1659,31
6628,3392,25
6628,1691,19
6628,3379,18
6628,617,16
6628,1416,14
6628,615,13
6628,3358,12
6656,1137,61
6656,1416,51
6656,327,49
6656,3392,46
6656,1642,43
6656,3389,32
6656,3371,32
6667,4605,73
6667,3611,53
6667,4587,33
6667,3392,29
6667,3389,23
6667,3608,22
6667,923,21
6667,4834,20
6667,3371,19
6667,3616,19
6667,4949,17
6667,4607,13
6667,2104,12
6667,4594,12
6667,1691,11
6667,4615,11
6667,473,11
6667,1128,10
6667,4568,10
6667,3379,9
6667,3614,9
6670,2580,17
6670,1691,15
6670,3392,11
6670,923,10
6670,3379,9
6670,1048,8
6670,783,7
6671,923,10
6671,2690,10
6671,461,8
6671,1691,7
6671,2106,7
6671,1120,7
6671,1128,6
6671,1642,5
6678,4605,208
6678,3611,106
6678,4594,35
6678,1691,34
6678,4615,30
6678,1746,27
6678,4587,22
6678,3608,17
6678,3596,16
6678,923,15
6678,4561,15
6678,3616,13
6678,4611,13
6678,3392,12
6678,3371,12
6678,3389,10
6678,4600,9
6678,3605,7
6678,473,7
6687,1691,111
6687,3392,50
6687,3389,43
6687,923,35
6687,461,27
6687,3371,21
6687,1010,20
6689,1691,334
6689,3885,91
6689,2580,87
6689,3389,65
6689,3392,62
6689,923,57
6689,3371,49
6690,1691,69
6690,923,26
6690,4021,24
6690,3389,23
6690,3392,23
6690,461,19
6690,3371,12
6690,2106,12
6690,1078,11
6693,2580,197
6693,1691,70
6693,3389,50
6693,3392,43
6693,923,34
6693,3371,25
6693,461,22
6693,4021,19
6693,2573,18
6694,2580,46
6694,923,13
6694,1691,12
6694,3392,12
6694,3389,11
6694,3371,10
6694,1007,7
6694,1010,7
6694,831,6
6697,1659,28
6697,1642,20
6697,4949,17
6697,2277,12
6697,4076,11
6697,3371,9
6697,2104,7
6697,3392,7
6697,2326,7
6697,487,6
6697,923,5
6697,1416,5
6697,608,5
6697,597,5
6697,1499,5
6697,500,5
6697,3358,4
6697,3379,4
6697,1645,4
6697,2156,4
6708,3389,85
6708,1416,75
6708,3392,59
6708,3371,46
6708,3358,41
6708,4949,23
6708,3379,21
6708,2104,18
6708,3685,18
6708,1642,16
6708,3377,14
6709,3389,14
6709,3371,10
6709,3392,8
6709,1642,5
6709,3685,4
6709,3379,3
6709,1416,3
6709,3670,3
6709,888,2
6709,860,2
6748,2277,62
6748,1416,29
6748,4949,24
6748,923,23
6748,4605,18
6748,4615,17
6748,3389,15
6748,2313,15
6748,487,15
6748,2104,13
6748,2312,13
6748,2271,10
6748,2335,10
6748,3611,10
6748,3392,9
6748,1642,9
6748,2690,7
6749,2277,40
6749,941,17
6749,1416,14
6749,2313,10
6749,3392,9
6749,2312,8
6749,2335,7
6749,1659,7
6749,3491,7
6749,3389,6
6749,2690,6
6749,611,5
6749,603,5
6749,2687,5
6749,1120,4
6749,2294,4
6749,3358,4
6750,2277,50
6750,1416,29
6750,2313,25
6750,3389,21
6750,2335,17
6750,3392,16
6750,760,16
6750,4949,15
6750,923,13
6750,473,10
6750,2294,8
6750,2312,7
6750,2271,6
6750,3379,6
6750,3371,5
6750,1642,5
6750,3358,5
6751,2277,63
6751,1416,31
6751,4949,29
6751,3392,28
6751,3389,26
6751,941,25
6751,2313,18
6751,3371,13
6751,2335,11
6751,603,11
6751,1642,10
6751,2104,8
6751,2580,8
6751,4605,8
6753,2277,73
6753,1416,34
6753,2313,22
6753,3389,21
6753,3392,21
6753,923,18
6753,4949,15
6753,3371,13
6753,487,12
6753,2312,11
6753,1642,10
6753,1659,10
6753,2335,9
6753,2271,8
6753,2690,8
6753,2294,6
6759,1416,386
6759,240,151
6759,2277,147
6759,236,92
6759,2313,83
6759,4949,65
6759,2312,60
6759,923,55
6759,251,54
6759,1642,52
6759,2104,50
6759,1659,41
6759,3389,38
6759,248,33
6759,487,32
6759,2271,31
6759,3358,30
6759,2335,29
6819,4949,23
6819,923,18
6819,1659,17
6819,3371,15
6819,1416,15
6819,1642,11
6819,3358,11
6819,3216,11
6819,3389,10
6819,3392,10
6819,1128,8
6819,2106,7
6819,766,7
6820,1416,19
6820,941,14
6820,3216,13
6820,3389,12
6820,603,12
6820,4949,12
6820,1659,10
6820,1642,8
6820,3392,7
6820,1128,6
6820,3358,6
6820,4514,6
6820,3371,5
6853,1642,336
6853,1659,222
6853,3389,214
6853,3392,177
6853,3371,168
6853,4949,152
6853,3379,100
6853,3377,84
6853,1540,73
6853,3358,63
6853,1691,62
6853,1542,41
6853,4076,41
6854,1642,141
6854,3389,115
6854,1659,104
6854,3371,95
6854,3392,80
6854,3377,57
6854,3379,51
6854,1540,39
6854,1691,38
6854,3358,25
6854,1078,23
6854,4076,19
6858,1642,124
6858,1659,83
6858,3389,80
6858,3371,71
6858,3392,50
6858,3379,41
6858,3377,39
6858,1540,35
6858,1691,33
6858,1542,18
6858,3809,17
6862,240,156
6862,236,93
6862,251,58
6862,4949,44
6862,923,37
6862,1659,30
6862,248,30
6862,261,27
6862,254,22
6862,272,20
6862,487,17
6862,3392,16
6862,1642,16
6862,3389,12
6862,267,11
6862,237,10
6862,4985,10
6862,3676,10
6862,500,10
6862,2372,10
6867,4949,572
6867,240,420
6867,1642,292
6867,1659,270
6867,236,247
6867,1416,177
6867,251,144
6867,941,118
6867,3389,117
6867,2104,109
6867,254,91
6867,3371,84
6867,4985,78
6867,603,65
6867,923,64
6867,248,63
6870,240,136
6870,236,83
6870,251,61
6870,4949,52
6870,248,32
6870,923,29
6870,261,27
6870,1659,25
6870,1642,23
6870,254,21
6870,272,20
6870,3389,19
6870,4985,17
6870,1416,13
6870,487,13
6870,3392,12
6870,3371,10
6870,271,10
6870,247,8
6870,783,7
6870,237,7
6870,267,7
6872,240,83
6872,236,51
6872,251,32
6872,261,32
6872,923,21
6872,272,19
6872,248,18
6872,254,18
6872,1659,10
6872,3392,9
6872,1642,7
6872,267,7
6872,237,5
6872,247,5
6872,3371,4
6872,271,4
6872,250,4
6872,473,4
6872,930,4
6882,4605,251
6882,1691,157
6882,3611,96
6882,4615,45
6882,4021,23
6882,4949,22
6882,4594,22
6882,1416,17
6882,923,16
6882,4587,13
6882,4561,12
6882,4600,12
6882,1642,11
6882,3596,11
6882,4568,10
6882,2104,9
6882,450,9
6882,3371,8
6882,3616,8
6882,4611,8
6882,3608,8
6882,3389,7
6882,4496,7
6882,3614,6
6882,4607,6
6882,4020,6
6900,4605,839
6900,1642,313
6900,4949,279
6900,4615,233
6900,4594,127
6900,3611,123
6900,1659,110
6900,2104,84
6900,3389,70
6900,3371,59
6900,2277,58
6900,4600,58
6900,3392,55
6900,4587,49
6900,1128,47
6900,1945,47
6900,923,44
6952,4949,280
6952,240,240
6952,1659,166
6952,1642,160
6952,236,136
6952,251,92
6952,923,50
6952,254,47
6952,2104,42
6952,248,41
6952,2928,39
6952,4959,27
6952,3371,26
6969,509,481
6969,240,395
6969,3445,364
6969,1642,296
6969,4949,277
6969,1659,244
